2025-07-02 10:09:17.783 [main] INFO  com.datacenter.extract.ExtractServiceApplication - Starting ExtractServiceApplication using Java 17.0.6 with PID 66761 (/Users/admin/workspace/AGENT/extract-service/target/classes started by admin in /Users/admin/workspace/AGENT/extract-service)
2025-07-02 10:20:55.836 [ForkJoinPool.commonPool-worker-8] INFO  c.d.extract.service.OptimizedBusinessService - ✅ 业务处理成功 - RequestId: biz_1751422855833_2c73, Duration: 3ms
2025-07-02 10:20:55.836 [ForkJoinPool.commonPool-worker-11] INFO  c.datacenter.extract.service.TextExtractionService - ✅ 知识图谱增强处理成功 - 耗时: 3ms
2025-07-02 10:20:55.836 [ForkJoinPool.commonPool-worker-11] INFO  c.d.extract.service.FileBasedProcessingService - 开始处理提取结果 - 类型: work, 数据长度: 217
2025-07-02 10:20:55.837 [ForkJoinPool.commonPool-worker-11] INFO  com.datacenter.extract.service.OutputFileService - 成功保存提取结果到文件: out/out_work_20250702_102055.json
2025-07-02 10:20:55.837 [ForkJoinPool.commonPool-worker-11] INFO  c.d.extract.service.FileBasedProcessingService - ✅ 成功处理并保存提取结果到文件系统
2025-07-02 10:20:55.838 [ForkJoinPool.commonPool-worker-11] INFO  c.datacenter.extract.service.TextExtractionService - ✅ 异步文本提取完成 - 成功: 1, 失败: 0, 保存: 成功
2025-07-02 10:20:57.847 [reactor-http-nio-6] INFO  c.d.extract.controller.AsyncExtractController - 🔍 收到消歧义处理请求 - TaskId: a9bfd6dd-3727-4866-8104-82cf09239142, 类型: celebrity, 模式: full, 文本长度: 142
2025-07-02 10:20:57.848 [ForkJoinPool.commonPool-worker-11] INFO  c.datacenter.extract.service.TextExtractionService - 🔍 开始实体关系消歧义处理 - TaskId: a9bfd6dd-3727-4866-8104-82cf09239142, 类型: celebrity, 模式: full, 文本长度: 142
2025-07-02 10:20:57.848 [ForkJoinPool.commonPool-worker-11] INFO  com.datacenter.extract.service.SmartAIProvider - 🚀 开始AI提取，文本长度: 142 字符
2025-07-02 10:20:57.848 [ForkJoinPool.commonPool-worker-11] INFO  com.datacenter.extract.service.SmartAIProvider - 📝 短文本，使用直接处理模式
2025-07-02 10:20:57.851 [ForkJoinPool.commonPool-worker-11] INFO  com.datacenter.extract.service.AIModelCaller - 🎯 缓存命中，直接返回结果 - 类型: celebrity
2025-07-02 10:20:57.851 [ForkJoinPool.commonPool-worker-11] INFO  com.datacenter.extract.service.SmartAIProvider - ✅ AI提取成功，文本长度: 142，处理模式: 直接处理
2025-07-02 10:20:57.851 [ForkJoinPool.commonPool-worker-11] INFO  com.datacenter.extract.service.SmartAIProvider - 🔗 开始知识图谱增强处理 - 类型: celebrity
2025-07-02 10:20:57.851 [ForkJoinPool.commonPool-worker-11] INFO  c.d.extract.service.EntityDisambiguationService - 🎯 开始实体消歧义 - 类型: 
        李连杰是著名武术演员，代表作品有《黄飞鸿》系列。
        Jet Li（李连杰）在好莱坞也有出色表现，主演了《致命武器4》。
        功夫皇帝李连杰还创立了壹基金慈善组织。
        演员李连杰的妻子是利智，两人育有两个女儿。
        , 数量: 0
2025-07-02 10:20:57.851 [ForkJoinPool.commonPool-worker-11] INFO  c.d.extract.service.EntityDisambiguationService - ✅ 实体消歧义完成 - 融合: 0, 新增: 0
2025-07-02 10:20:57.851 [ForkJoinPool.commonPool-worker-11] INFO  com.datacenter.extract.service.SmartAIProvider - 🔗 知识图谱增强处理完成
2025-07-02 10:20:57.852 [ForkJoinPool.commonPool-worker-11] INFO  c.d.extract.service.FileBasedProcessingService - 开始处理提取结果 - 类型: celebrity_disambiguated, 数据长度: 357
2025-07-02 10:20:57.852 [ForkJoinPool.commonPool-worker-11] ERROR com.datacenter.extract.service.TemplateManager - 模板文件不存在: templates/input_celebrity_disambiguated.json
2025-07-02 10:20:57.853 [ForkJoinPool.commonPool-worker-11] INFO  com.datacenter.extract.service.OutputFileService - 成功保存提取结果到文件: out/out_celebrity_disambiguated_20250702_102057.json
2025-07-02 10:20:57.853 [ForkJoinPool.commonPool-worker-11] INFO  c.d.extract.service.FileBasedProcessingService - ✅ 成功处理并保存提取结果到文件系统
2025-07-02 10:20:57.853 [ForkJoinPool.commonPool-worker-11] INFO  c.datacenter.extract.service.TextExtractionService - ✅ 实体关系消歧义处理完成 - TaskId: a9bfd6dd-3727-4866-8104-82cf09239142, 保存: 成功
2025-07-02 10:21:02.885 [reactor-http-nio-9] INFO  c.d.extract.controller.AsyncExtractController - 📝 收到提取请求 - 类型: celebrity, KG模式: standard, 文本长度: 20000
2025-07-02 10:21:02.886 [ForkJoinPool.commonPool-worker-11] INFO  c.datacenter.extract.service.TextExtractionService - 🎯 开始异步文本提取 - 类型: celebrity, KG模式: standard, 数量: 1
2025-07-02 10:21:02.886 [ForkJoinPool.commonPool-worker-11] INFO  com.datacenter.extract.service.SmartAIProvider - 🚀 开始AI提取，文本长度: 20000 字符
2025-07-02 10:21:02.886 [ForkJoinPool.commonPool-worker-11] INFO  com.datacenter.extract.service.SmartAIProvider - 📄 检测到长文本，启用分批处理模式
2025-07-02 10:21:02.886 [ForkJoinPool.commonPool-worker-11] INFO  com.datacenter.extract.service.LongTextProcessor - 🔍 开始处理长文本，长度: 20000 字符，提取类型: celebrity
2025-07-02 10:21:02.889 [ForkJoinPool.commonPool-worker-11] INFO  com.datacenter.extract.service.LongTextProcessor - 📊 文本分片完成，共 1 个分片
2025-07-02 10:21:02.890 [pool-5-thread-1] INFO  com.datacenter.extract.service.LongTextProcessor - ⚡ 处理分片 1 (20001 字符)
2025-07-02 10:21:02.892 [pool-5-thread-1] INFO  com.datacenter.extract.service.AIModelCaller - 🎯 缓存命中，直接返回结果 - 类型: celebrity
2025-07-02 10:21:02.894 [ForkJoinPool.commonPool-worker-11] INFO  com.datacenter.extract.service.LongTextProcessor - ✅ 长文本合并完成: 1 分片 -> 0 三元组
2025-07-02 10:21:02.898 [reactor-http-nio-10] INFO  c.d.extract.controller.AsyncExtractController - 📝 收到提取请求 - 类型: celebrity, KG模式: standard, 文本长度: 43
2025-07-02 10:21:02.898 [ForkJoinPool.commonPool-worker-11] INFO  com.datacenter.extract.service.SmartAIProvider - ✅ AI提取成功，文本长度: 20000，处理模式: 分批处理
2025-07-02 10:21:02.898 [ForkJoinPool.commonPool-worker-11] INFO  com.datacenter.extract.service.SmartAIProvider - 🔗 开始知识图谱增强处理 - 类型: celebrity
2025-07-02 10:21:02.899 [ForkJoinPool.commonPool-worker-8] INFO  c.datacenter.extract.service.TextExtractionService - 🎯 开始异步文本提取 - 类型: celebrity, KG模式: standard, 数量: 1
2025-07-02 10:21:02.899 [ForkJoinPool.commonPool-worker-8] INFO  com.datacenter.extract.service.SmartAIProvider - 🚀 开始AI提取，文本长度: 43 字符
2025-07-02 10:21:02.899 [ForkJoinPool.commonPool-worker-8] INFO  com.datacenter.extract.service.SmartAIProvider - 📝 短文本，使用直接处理模式
2025-07-02 10:21:02.899 [ForkJoinPool.commonPool-worker-11] INFO  c.d.extract.service.RelationValidationService - 🔗 开始关系验证 - 类型: celebrity, 关系数量: 0
2025-07-02 10:21:02.899 [ForkJoinPool.commonPool-worker-11] INFO  c.d.extract.service.RelationValidationService - ✅ 关系验证完成 - 有效: 0, 融合: 0, 无效: 0
2025-07-02 10:21:02.899 [ForkJoinPool.commonPool-worker-11] INFO  com.datacenter.extract.service.SmartAIProvider - 🔗 知识图谱增强处理完成
2025-07-02 10:21:02.899 [ForkJoinPool.commonPool-worker-11] INFO  c.d.extract.service.FileBasedProcessingService - 开始处理提取结果 - 类型: celebrity, 数据长度: 452
2025-07-02 10:21:02.900 [ForkJoinPool.commonPool-worker-8] INFO  com.datacenter.extract.service.AIModelCaller - 🎯 缓存命中，直接返回结果 - 类型: celebrity
2025-07-02 10:21:02.901 [ForkJoinPool.commonPool-worker-8] INFO  com.datacenter.extract.service.SmartAIProvider - ✅ AI提取成功，文本长度: 43，处理模式: 直接处理
2025-07-02 10:21:02.901 [ForkJoinPool.commonPool-worker-8] INFO  com.datacenter.extract.service.SmartAIProvider - 🔗 开始知识图谱增强处理 - 类型: celebrity
2025-07-02 10:21:02.901 [ForkJoinPool.commonPool-worker-8] INFO  c.d.extract.service.EntityDisambiguationService - 🎯 开始实体消歧义 - 类型: 测试@#$%^&*()_+{}|:<>?[]\;'",./ special chars, 数量: 0
2025-07-02 10:21:02.901 [ForkJoinPool.commonPool-worker-8] INFO  c.d.extract.service.EntityDisambiguationService - ✅ 实体消歧义完成 - 融合: 0, 新增: 0
2025-07-02 10:21:02.901 [ForkJoinPool.commonPool-worker-8] INFO  com.datacenter.extract.service.SmartAIProvider - 🔗 知识图谱增强处理完成
2025-07-02 10:21:02.901 [ForkJoinPool.commonPool-worker-8] INFO  c.d.extract.service.FileBasedProcessingService - 开始处理提取结果 - 类型: celebrity, 数据长度: 217
2025-07-02 10:21:02.902 [ForkJoinPool.commonPool-worker-8] INFO  com.datacenter.extract.service.OutputFileService - 成功保存提取结果到文件: out/out_celebrity_20250702_102102.json
2025-07-02 10:21:02.902 [ForkJoinPool.commonPool-worker-8] INFO  c.d.extract.service.FileBasedProcessingService - ✅ 成功处理并保存提取结果到文件系统
2025-07-02 10:21:02.902 [ForkJoinPool.commonPool-worker-8] INFO  c.datacenter.extract.service.TextExtractionService - ✅ 异步文本提取完成 - 成功: 1, 失败: 0, 保存: 成功
2025-07-02 10:21:02.904 [ForkJoinPool.commonPool-worker-11] INFO  com.datacenter.extract.service.OutputFileService - 成功保存提取结果到文件: out/out_celebrity_20250702_102102.json
2025-07-02 10:21:02.905 [ForkJoinPool.commonPool-worker-11] INFO  c.d.extract.service.FileBasedProcessingService - ✅ 成功处理并保存提取结果到文件系统
2025-07-02 10:21:02.905 [ForkJoinPool.commonPool-worker-11] INFO  c.datacenter.extract.service.TextExtractionService - ✅ 异步文本提取完成 - 成功: 1, 失败: 0, 保存: 成功
2025-07-02 10:21:02.926 [reactor-http-nio-11] INFO  c.d.extract.controller.AsyncExtractController - 📝 收到提取请求 - 类型: celebrity, KG模式: standard, 文本长度: 28
2025-07-02 10:21:02.926 [reactor-http-nio-1] INFO  c.d.extract.controller.AsyncExtractController - 📝 收到提取请求 - 类型: celebrity, KG模式: standard, 文本长度: 28
2025-07-02 10:21:02.926 [reactor-http-nio-12] INFO  c.d.extract.controller.AsyncExtractController - 📝 收到提取请求 - 类型: celebrity, KG模式: standard, 文本长度: 28
2025-07-02 10:21:02.926 [reactor-http-nio-2] INFO  c.d.extract.controller.AsyncExtractController - 📝 收到提取请求 - 类型: celebrity, KG模式: standard, 文本长度: 28
2025-07-02 10:21:02.926 [reactor-http-nio-3] INFO  c.d.extract.controller.AsyncExtractController - 📝 收到提取请求 - 类型: celebrity, KG模式: standard, 文本长度: 28
2025-07-02 10:21:02.927 [ForkJoinPool.commonPool-worker-11] INFO  c.datacenter.extract.service.TextExtractionService - 🎯 开始异步文本提取 - 类型: celebrity, KG模式: standard, 数量: 1
2025-07-02 10:21:02.927 [ForkJoinPool.commonPool-worker-1] INFO  c.datacenter.extract.service.TextExtractionService - 🎯 开始异步文本提取 - 类型: celebrity, KG模式: standard, 数量: 1
2025-07-02 10:21:02.927 [ForkJoinPool.commonPool-worker-11] INFO  com.datacenter.extract.service.SmartAIProvider - 🚀 开始AI提取，文本长度: 28 字符
2025-07-02 10:21:02.927 [ForkJoinPool.commonPool-worker-1] INFO  com.datacenter.extract.service.SmartAIProvider - 🚀 开始AI提取，文本长度: 28 字符
2025-07-02 10:21:02.927 [ForkJoinPool.commonPool-worker-11] INFO  com.datacenter.extract.service.SmartAIProvider - 📝 短文本，使用直接处理模式
2025-07-02 10:21:02.927 [ForkJoinPool.commonPool-worker-1] INFO  com.datacenter.extract.service.SmartAIProvider - 📝 短文本，使用直接处理模式
2025-07-02 10:21:02.927 [ForkJoinPool.commonPool-worker-10] INFO  c.datacenter.extract.service.TextExtractionService - 🎯 开始异步文本提取 - 类型: celebrity, KG模式: standard, 数量: 1
2025-07-02 10:21:02.928 [ForkJoinPool.commonPool-worker-8] INFO  c.datacenter.extract.service.TextExtractionService - 🎯 开始异步文本提取 - 类型: celebrity, KG模式: standard, 数量: 1
2025-07-02 10:21:02.928 [ForkJoinPool.commonPool-worker-8] INFO  com.datacenter.extract.service.SmartAIProvider - 🚀 开始AI提取，文本长度: 28 字符
2025-07-02 10:21:02.928 [ForkJoinPool.commonPool-worker-8] INFO  com.datacenter.extract.service.SmartAIProvider - 📝 短文本，使用直接处理模式
2025-07-02 10:21:02.928 [ForkJoinPool.commonPool-worker-6] INFO  c.datacenter.extract.service.TextExtractionService - 🎯 开始异步文本提取 - 类型: celebrity, KG模式: standard, 数量: 1
2025-07-02 10:21:02.928 [ForkJoinPool.commonPool-worker-6] INFO  com.datacenter.extract.service.SmartAIProvider - 🚀 开始AI提取，文本长度: 28 字符
2025-07-02 10:21:02.928 [ForkJoinPool.commonPool-worker-6] INFO  com.datacenter.extract.service.SmartAIProvider - 📝 短文本，使用直接处理模式
2025-07-02 10:21:02.941 [ForkJoinPool.commonPool-worker-8] INFO  com.datacenter.extract.service.AIModelCaller - 🎯 缓存命中，直接返回结果 - 类型: celebrity
2025-07-02 10:21:02.941 [ForkJoinPool.commonPool-worker-1] INFO  com.datacenter.extract.service.AIModelCaller - 🎯 缓存命中，直接返回结果 - 类型: celebrity
2025-07-02 10:21:02.942 [ForkJoinPool.commonPool-worker-8] INFO  com.datacenter.extract.service.SmartAIProvider - ✅ AI提取成功，文本长度: 28，处理模式: 直接处理
2025-07-02 10:21:02.942 [ForkJoinPool.commonPool-worker-8] INFO  com.datacenter.extract.service.SmartAIProvider - 🔗 开始知识图谱增强处理 - 类型: celebrity
2025-07-02 10:21:02.942 [ForkJoinPool.commonPool-worker-1] INFO  com.datacenter.extract.service.SmartAIProvider - ✅ AI提取成功，文本长度: 28，处理模式: 直接处理
2025-07-02 10:21:02.942 [ForkJoinPool.commonPool-worker-1] INFO  com.datacenter.extract.service.SmartAIProvider - 🔗 开始知识图谱增强处理 - 类型: celebrity
2025-07-02 10:21:02.942 [ForkJoinPool.commonPool-worker-8] INFO  c.d.extract.service.EntityDisambiguationService - 🎯 开始实体消歧义 - 类型: 测试并发请求1 - 张三是软件工程师，擅长Java开发。, 数量: 0
2025-07-02 10:21:02.942 [ForkJoinPool.commonPool-worker-8] INFO  c.d.extract.service.EntityDisambiguationService - ✅ 实体消歧义完成 - 融合: 0, 新增: 0
2025-07-02 10:21:02.942 [ForkJoinPool.commonPool-worker-1] INFO  c.d.extract.service.EntityDisambiguationService - 🎯 开始实体消歧义 - 类型: 测试并发请求2 - 张三是软件工程师，擅长Java开发。, 数量: 0
2025-07-02 10:21:02.942 [ForkJoinPool.commonPool-worker-1] INFO  c.d.extract.service.EntityDisambiguationService - ✅ 实体消歧义完成 - 融合: 0, 新增: 0
2025-07-02 10:21:02.942 [ForkJoinPool.commonPool-worker-8] INFO  com.datacenter.extract.service.SmartAIProvider - 🔗 知识图谱增强处理完成
2025-07-02 10:21:02.942 [ForkJoinPool.commonPool-worker-1] INFO  com.datacenter.extract.service.SmartAIProvider - 🔗 知识图谱增强处理完成
2025-07-02 10:21:02.942 [ForkJoinPool.commonPool-worker-8] INFO  c.d.extract.service.FileBasedProcessingService - 开始处理提取结果 - 类型: celebrity, 数据长度: 217
2025-07-02 10:21:02.942 [ForkJoinPool.commonPool-worker-1] INFO  c.d.extract.service.FileBasedProcessingService - 开始处理提取结果 - 类型: celebrity, 数据长度: 217
2025-07-02 10:21:02.942 [ForkJoinPool.commonPool-worker-10] INFO  com.datacenter.extract.service.SmartAIProvider - 🚀 开始AI提取，文本长度: 28 字符
2025-07-02 10:21:02.942 [ForkJoinPool.commonPool-worker-10] INFO  com.datacenter.extract.service.SmartAIProvider - 📝 短文本，使用直接处理模式
2025-07-02 10:21:02.944 [ForkJoinPool.commonPool-worker-1] INFO  com.datacenter.extract.service.OutputFileService - 成功保存提取结果到文件: out/out_celebrity_20250702_102102.json
2025-07-02 10:21:02.944 [ForkJoinPool.commonPool-worker-8] INFO  com.datacenter.extract.service.OutputFileService - 成功保存提取结果到文件: out/out_celebrity_20250702_102102.json
2025-07-02 10:21:02.944 [ForkJoinPool.commonPool-worker-6] INFO  com.datacenter.extract.service.AIModelCaller - 🎯 缓存命中，直接返回结果 - 类型: celebrity
2025-07-02 10:21:02.944 [ForkJoinPool.commonPool-worker-6] INFO  com.datacenter.extract.service.SmartAIProvider - ✅ AI提取成功，文本长度: 28，处理模式: 直接处理
2025-07-02 10:21:02.944 [ForkJoinPool.commonPool-worker-6] INFO  com.datacenter.extract.service.SmartAIProvider - 🔗 开始知识图谱增强处理 - 类型: celebrity
2025-07-02 10:21:02.944 [ForkJoinPool.commonPool-worker-1] INFO  c.d.extract.service.FileBasedProcessingService - ✅ 成功处理并保存提取结果到文件系统
2025-07-02 10:21:02.944 [ForkJoinPool.commonPool-worker-1] INFO  c.datacenter.extract.service.TextExtractionService - ✅ 异步文本提取完成 - 成功: 1, 失败: 0, 保存: 成功
2025-07-02 10:21:02.944 [ForkJoinPool.commonPool-worker-6] INFO  c.d.extract.service.EntityDisambiguationService - 🎯 开始实体消歧义 - 类型: 测试并发请求0 - 张三是软件工程师，擅长Java开发。, 数量: 0
